,Unnamed: 0,Unnamed: 0.1,Rowid,Timestamp,Anonymized_Vehicle_number,Vehicle_type,Unnamed: 0.2,Number_of_axles,Tollplaza_id,Tollplaza_code,Unnamed: 0.3,Type of Payment code,Vehicle Code
2709,2709,2709,2710,Fri Aug 13 23:44:37 2021,5036741,CAR,2709,5036741,4557,PC6C80A46,2709,,
2710,2710,2710,2711,Fri Aug 20 18:21:31 2021,6583554,CAR,2710,6583554,4881,PCDE20E6F,2710,,
2711,2711,2711,2712,Mon Aug  9 04:43:34 2021,5049117,CAR,2711,5049117,4688,PCCB4C86D,2711,,
2712,2712,2712,2713,Sat Aug 21 13:55:09 2021,2085007,CAR,2712,2085007,4801,PC119E3A6,2712,,
2713,2713,2713,2714,Mon Aug  2 09:59:19 2021,7670522,CAR,2713,7670522,4574,PCC1F6F13,2713,,
2714,2714,2714,2715,Sun Aug  8 07:59:29 2021,4536744,VAN,2714,4536744,4275,PC1DA31F7,2714,,
2715,2715,2715,2716,Thu Aug 12 04:13:38 2021,6219580,TRUCK,2715,6219580,4040,PCB335328,2715,,
2716,2716,2716,2717,Thu Aug 19 18:08:01 2021,3616124,CAR,2716,3616124,4419,PC99BB7A3,2716,,
2717,2717,2717,2718,Sat Aug  7 02:31:50 2021,8974400,CAR,2717,8974400,4990,PCFE28E92,2717,,
2718,2718,2718,2719,Sat Jul 31 16:33:06 2021,1859742,TRUCK,2718,1859742,4257,PC1AB9C93,2718,,
2719,2719,2719,2720,Thu Aug 19 01:43:21 2021,2689863,CAR,2719,2689863,4919,PC7A3A5CF,2719,,
2720,2720,2720,2721,Thu Aug  5 14:32:30 2021,2288764,CAR,2720,2288764,4614,PC08910B7,2720,,
2721,2721,2721,2722,Tue Aug 10 14:33:36 2021,678672,CAR,2721,678672,4505,PCEF64195,2721,,
2722,2722,2722,2723,Tue Aug  3 05:37:27 2021,7115956,CAR,2722,7115956,4035,PC1B1D964,2722,,
2723,2723,2723,2724,Thu Aug 19 13:02:06 2021,8015126,CAR,2723,8015126,4073,PCA3797CA,2723,,
2724,2724,2724,2725,Sat Aug 21 17:27:12 2021,1062438,CAR,2724,1062438,4925,PCE5E04A2,2724,,
2725,2725,2725,2726,Wed Aug 18 12:26:01 2021,8917434,CAR,2725,8917434,4771,PC71FE98A,2725,,
2726,2726,2726,2727,Thu Aug 19 15:54:23 2021,636417,CAR,2726,636417,4670,PC2BE6D87,2726,,
2727,2727,2727,2728,Wed Aug 11 14:51:46 2021,3408053,TRUCK,2727,3408053,4652,PC74A3585,2727,,
2728,2728,2728,2729,Sat Jul 31 09:01:32 2021,3265744,CAR,2728,3265744,4876,PCDFCFF53,2728,,
2729,2729,2729,2730,Wed Aug  4 12:05:22 2021,385464,CAR,2729,385464,4039,PC73BE1E2,2729,,
2730,2730,2730,2731,Fri Aug 13 16:34:25 2021,4442890,CAR,2730,4442890,4477,PCA857A23,2730,,
2731,2731,2731,2732,Sat Aug  7 07:45:33 2021,4961289,CAR,2731,4961289,4433,PC1DEB043,2731,,
2732,2732,2732,2733,Thu Jul 29 12:30:40 2021,5444872,CAR,2732,5444872,4981,PC6B14C5D,2732,,
2733,2733,2733,2734,Sun Aug  8 16:50:09 2021,9024579,CAR,2733,9024579,4054,PC7E79FA0,2733,,
2734,2734,2734,2735,Thu Aug 12 08:57:58 2021,4272208,CAR,2734,4272208,4003,PC83F544D,2734,,
2735,2735,2735,2736,Mon Aug  9 13:54:38 2021,4789129,CAR,2735,4789129,4086,PC23E470D,2735,,
2736,2736,2736,2737,Sat Aug 14 12:07:32 2021,2200036,TRUCK,2736,2200036,4264,PC9DFEBB0,2736,,
2737,2737,2737,2738,Mon Aug  9 01:12:19 2021,1064058,VAN,2737,1064058,4158,PCAA68777,2737,,
2738,2738,2738,2739,Thu Aug 12 20:45:35 2021,4555702,CAR,2738,4555702,4739,PC07289CF,2738,,
2739,2739,2739,2740,Mon Aug 16 17:34:18 2021,9859390,CAR,2739,9859390,4626,PC93E7766,2739,,
2740,2740,2740,2741,Thu Aug 12 13:14:55 2021,469677,CAR,2740,469677,4458,PCECEBBFA,2740,,
2741,2741,2741,2742,Fri Jul 30 19:05:40 2021,8713573,CAR,2741,8713573,4219,PC40E6113,2741,,
2742,2742,2742,2743,Thu Aug  5 13:24:33 2021,5680177,CAR,2742,5680177,4329,PCF9CCB5A,2742,,
2743,2743,2743,2744,Sat Aug  7 08:48:03 2021,9316543,CAR,2743,9316543,4108,PC7C55512,2743,,
2744,2744,2744,2745,Sun Aug  1 05:46:47 2021,3443833,TRUCK,2744,3443833,4912,PC526B1EC,2744,,
2745,2745,2745,2746,Tue Aug  3 09:32:00 2021,72829,CAR,2745,72829,4226,PCDC5C9E2,2745,,
2746,2746,2746,2747,Wed Aug 11 01:54:20 2021,9671579,TRUCK,2746,9671579,4781,PC0D83A1E,2746,,
2747,2747,2747,2748,Fri Aug 13 03:47:03 2021,265177,CAR,2747,265177,4379,PC87C8BC4,2747,,
2748,2748,2748,2749,Fri Aug 13 10:08:11 2021,5521943,CAR,2748,5521943,4707,PC98F856D,2748,,
2749,2749,2749,2750,Sun Aug  8 02:59:07 2021,217040,CAR,2749,217040,4705,PC174C464,2749,,
2750,2750,2750,2751,Wed Aug 18 10:36:59 2021,9001033,TRUCK,2750,9001033,4379,PC87C8BC4,2750,,
2751,2751,2751,2752,Sat Aug  7 23:15:38 2021,3852520,TRUCK,2751,3852520,4386,PC948D5B2,2751,,
2752,2752,2752,2753,Sun Aug  1 13:30:32 2021,4916937,CAR,2752,4916937,4923,PC8A7A22A,2752,,
2753,2753,2753,2754,Wed Aug 11 07:07:40 2021,7727245,TRUCK,2753,7727245,4143,PC5F47DCF,2753,,
2754,2754,2754,2755,Sun Aug 15 06:26:19 2021,5284243,CAR,2754,5284243,4496,PC3FD65C8,2754,,
2755,2755,2755,2756,Sun Aug 15 03:37:28 2021,2016164,TRUCK,2755,2016164,4878,PC08F56A1,2755,,
2756,2756,2756,2757,Tue Aug  3 09:55:33 2021,7580167,CAR,2756,7580167,4989,PC7D7AE48,2756,,
2757,2757,2757,2758,Sun Aug  1 08:52:52 2021,3885881,CAR,2757,3885881,4190,PCDFC1E11,2757,,
2758,2758,2758,2759,Thu Aug 19 19:18:56 2021,1791001,TRUCK,2758,1791001,4130,PC9F22103,2758,,
2759,2759,2759,2760,Fri Jul 30 21:32:55 2021,1193693,TRUCK,2759,1193693,4682,PCBB02F92,2759,,
2760,2760,2760,2761,Sat Aug 14 10:42:34 2021,4800344,CAR,2760,4800344,4901,PCE32D2F9,2760,,
2761,2761,2761,2762,Thu Aug 19 22:19:57 2021,8415109,CAR,2761,8415109,4882,PC8616CD8,2761,,
2762,2762,2762,2763,Sat Aug 14 00:33:38 2021,3557227,CAR,2762,3557227,4187,PCF8D98DC,2762,,
2763,2763,2763,2764,Fri Aug 13 11:39:36 2021,1725486,CAR,2763,1725486,4626,PC93E7766,2763,,
2764,2764,2764,2765,Sat Aug  7 04:57:20 2021,1578334,CAR,2764,1578334,4262,PCCB12F8C,2764,,
2765,2765,2765,2766,Thu Aug 12 14:19:20 2021,7181419,VAN,2765,7181419,4097,PCB1B5BEC,2765,,
2766,2766,2766,2767,Wed Aug 18 11:18:37 2021,6178202,TRUCK,2766,6178202,4678,PCD175301,2766,,
2767,2767,2767,2768,Sun Aug 22 03:41:12 2021,1555473,CAR,2767,1555473,4551,PCCA5979C,2767,,
2768,2768,2768,2769,Mon Aug  2 03:25:22 2021,9309819,CAR,2768,9309819,4322,PC262D624,2768,,
2769,2769,2769,2770,Sat Jul 31 08:12:47 2021,5486002,CAR,2769,5486002,4541,PCC6A4CD8,2769,,
2770,2770,2770,2771,Sun Aug  8 12:07:37 2021,7949728,CAR,2770,7949728,4448,PC19F3DBB,2770,,
2771,2771,2771,2772,Thu Jul 29 12:55:33 2021,5538154,TRUCK,2771,5538154,4855,PC03C5C15,2771,,
2772,2772,2772,2773,Thu Aug  5 04:11:01 2021,2105707,CAR,2772,2105707,4032,PC578F087,2772,,
2773,2773,2773,2774,Wed Aug 18 11:36:27 2021,3512656,TRUCK,2773,3512656,4661,PC1585DF2,2773,,
2774,2774,2774,2775,Sun Aug  1 12:20:54 2021,3241304,TRUCK,2774,3241304,4649,PCC3608EC,2774,,
2775,2775,2775,2776,Sun Aug 22 06:28:19 2021,4790335,CAR,2775,4790335,4104,PC0A63844,2775,,
2776,2776,2776,2777,Tue Aug 17 12:46:20 2021,2118537,CAR,2776,2118537,4892,PC7AA5B2F,2776,,
2777,2777,2777,2778,Sat Aug  7 00:49:21 2021,2838609,CAR,2777,2838609,4635,PC3C8B99E,2777,,
2778,2778,2778,2779,Thu Aug  5 11:40:28 2021,1310521,CAR,2778,1310521,4450,PC0B2B03E,2778,,
2779,2779,2779,2780,Sat Aug 21 08:57:29 2021,273771,TRUCK,2779,273771,4482,PCB6A16D7,2779,,
2780,2780,2780,2781,Sat Aug  7 11:40:14 2021,9169841,CAR,2780,9169841,4370,PC70B7987,2780,,
2781,2781,2781,2782,Wed Aug 18 00:48:37 2021,8176976,CAR,2781,8176976,4057,PC4B0DCD2,2781,,
2782,2782,2782,2783,Sat Aug  7 02:53:00 2021,8380400,CAR,2782,8380400,4402,PC85224D1,2782,,
2783,2783,2783,2784,Sat Jul 31 00:57:44 2021,2381258,VAN,2783,2381258,4933,PC419F41D,2783,,
2784,2784,2784,2785,Fri Aug 13 08:24:14 2021,652968,VAN,2784,652968,4044,PC3546931,2784,,
2785,2785,2785,2786,Thu Jul 29 19:51:24 2021,27178,CAR,2785,27178,4886,PC4D892D7,2785,,
2786,2786,2786,2787,Tue Aug 17 07:12:50 2021,9019046,CAR,2786,9019046,4053,PC5F1CD83,2786,,
2787,2787,2787,2788,Sat Aug 14 04:48:55 2021,6919300,TRUCK,2787,6919300,4682,PCBB02F92,2787,,
2788,2788,2788,2789,Mon Aug  2 03:09:09 2021,8236303,TRUCK,2788,8236303,4631,PCFFF6463,2788,,
2789,2789,2789,2790,Sat Jul 31 18:46:28 2021,8790811,CAR,2789,8790811,4432,PC4CBEFF5,2789,,
2790,2790,2790,2791,Tue Aug 10 14:02:09 2021,5725462,TRUCK,2790,5725462,4964,PC52C0F45,2790,,
2791,2791,2791,2792,Mon Aug  2 14:18:21 2021,3166479,CAR,2791,3166479,4088,PC14008D5,2791,,
2792,2792,2792,2793,Mon Aug 16 07:44:22 2021,2336060,CAR,2792,2336060,4699,PC2C1B987,2792,,
2793,2793,2793,2794,Sun Aug  8 16:44:11 2021,7300971,CAR,2793,7300971,4765,PC795A0A3,2793,,
2794,2794,2794,2795,Mon Aug 16 06:46:47 2021,5036292,CAR,2794,5036292,4942,PCD51A740,2794,,
2795,2795,2795,2796,Mon Aug  2 15:28:14 2021,56342,CAR,2795,56342,4234,PC5EBC1E1,2795,,
2796,2796,2796,2797,Sat Aug 14 13:41:19 2021,9022041,CAR,2796,9022041,4375,PCAE085FE,2796,,
2797,2797,2797,2798,Tue Aug 10 02:30:49 2021,565508,TRUCK,2797,565508,4143,PC5F47DCF,2797,,
2798,2798,2798,2799,Wed Aug  4 01:27:09 2021,6548394,CAR,2798,6548394,4603,PC485BE5B,2798,,
2799,2799,2799,2800,Fri Jul 30 20:00:14 2021,291552,CAR,2799,291552,4629,PCC5E1C04,2799,,
2800,2800,2800,2801,Sat Aug  7 07:50:31 2021,3480875,TRUCK,2800,3480875,4513,PC52F533C,2800,,
2801,2801,2801,2802,Sun Aug 15 14:46:48 2021,4352375,VAN,2801,4352375,4465,PCA227C6B,2801,,
2802,2802,2802,2803,Wed Aug 18 20:14:30 2021,8085096,VAN,2802,8085096,4499,PC1EEDA04,2802,,
2803,2803,2803,2804,Tue Aug  3 19:43:37 2021,898290,TRUCK,2803,898290,4144,PCAC7E4C1,2803,,
2804,2804,2804,2805,Fri Aug 20 14:18:20 2021,5026699,TRUCK,2804,5026699,4481,PC30AAE76,2804,,
2805,2805,2805,2806,Wed Aug 11 08:37:16 2021,6093454,CAR,2805,6093454,4136,PCA579A65,2805,,
2806,2806,2806,2807,Sat Aug 21 13:36:55 2021,3160757,CAR,2806,3160757,4271,PC28E44E2,2806,,
2807,2807,2807,2808,Mon Aug 16 10:10:24 2021,8591194,TRUCK,2807,8591194,4129,PCA6127FF,2807,,
2808,2808,2808,2809,Mon Aug  2 17:35:48 2021,3771364,CAR,2808,3771364,4004,PCB278A8B,2808,,
2809,2809,2809,2810,Fri Aug 13 10:29:43 2021,4059948,TRUCK,2809,4059948,4719,PCBD66B01,2809,,
2810,2810,2810,2811,Thu Aug 12 17:05:39 2021,7438213,CAR,2810,7438213,4122,PC8ED616E,2810,,
2811,2811,2811,2812,Fri Jul 30 01:37:42 2021,2151785,VAN,2811,2151785,4498,PCA770E5A,2811,,
2812,2812,2812,2813,Sun Aug  8 15:37:48 2021,8930261,CAR,2812,8930261,4625,PC186BCA8,2812,,
2813,2813,2813,2814,Wed Aug  4 10:16:13 2021,848357,CAR,2813,848357,4497,PC76FDDEA,2813,,
2814,2814,2814,2815,Fri Aug  6 09:57:48 2021,1314858,CAR,2814,1314858,4131,PC4C9B108,2814,,
2815,2815,2815,2816,Thu Aug 12 07:43:05 2021,2055196,CAR,2815,2055196,4978,PCF0B5E85,2815,,
2816,2816,2816,2817,Mon Aug 16 12:38:02 2021,2688320,CAR,2816,2688320,4837,PCA10FFA0,2816,,
2817,2817,2817,2818,Wed Aug  4 16:25:26 2021,4509179,TRUCK,2817,4509179,4876,PCDFCFF53,2817,,
2818,2818,2818,2819,Sun Aug 22 03:50:26 2021,8009184,TRUCK,2818,8009184,4459,PCD9CAD56,2818,,
2819,2819,2819,2820,Tue Aug  3 13:23:54 2021,9378564,TRUCK,2819,9378564,4243,PCC4F7DCE,2819,,
2820,2820,2820,2821,Tue Aug 17 07:51:18 2021,5414285,VAN,2820,5414285,4698,PC8BCEB19,2820,,
2821,2821,2821,2822,Mon Aug  9 14:19:00 2021,9482885,TRUCK,2821,9482885,4477,PCA857A23,2821,,
2822,2822,2822,2823,Tue Aug 10 04:03:48 2021,226824,CAR,2822,226824,4363,PC62E1338,2822,,
2823,2823,2823,2824,Tue Aug 10 20:50:38 2021,6608771,TRUCK,2823,6608771,4719,PCBD66B01,2823,,
2824,2824,2824,2825,Fri Jul 30 02:44:16 2021,8017386,TRUCK,2824,8017386,4766,PCE36658B,2824,,
2825,2825,2825,2826,Mon Aug  2 15:15:58 2021,126909,CAR,2825,126909,4664,PC52D063A,2825,,
2826,2826,2826,2827,Wed Aug  4 11:09:10 2021,2839846,TRUCK,2826,2839846,4768,PC7BEFC3B,2826,,
2827,2827,2827,2828,Thu Aug  5 07:49:53 2021,833041,CAR,2827,833041,4218,PC8DF4919,2827,,
2828,2828,2828,2829,Tue Aug 10 14:23:33 2021,9349469,CAR,2828,9349469,4831,PC0EC3E54,2828,,
2829,2829,2829,2830,Tue Aug 10 21:14:07 2021,2380250,CAR,2829,2380250,4012,PCEF5C190,2829,,
2830,2830,2830,2831,Thu Aug 19 00:22:48 2021,4121107,VAN,2830,4121107,4977,PCB077F18,2830,,
2831,2831,2831,2832,Wed Aug 18 20:31:08 2021,7244230,CAR,2831,7244230,4089,PC3CCA187,2831,,
2832,2832,2832,2833,Mon Aug  9 16:12:33 2021,6860644,CAR,2832,6860644,4231,PC016D687,2832,,
2833,2833,2833,2834,Mon Aug 16 16:00:58 2021,3809719,TRUCK,2833,3809719,4899,PC4967767,2833,,
2834,2834,2834,2835,Tue Aug 17 22:52:16 2021,2696312,CAR,2834,2696312,4976,PC5149039,2834,,
2835,2835,2835,2836,Fri Aug  6 15:15:10 2021,9035254,CAR,2835,9035254,4850,PC4061987,2835,,
2836,2836,2836,2837,Thu Aug 12 02:55:35 2021,7248809,TRUCK,2836,7248809,4572,PCC9756B2,2836,,
2837,2837,2837,2838,Mon Aug  2 21:19:15 2021,7674003,TRUCK,2837,7674003,4820,PCC30C735,2837,,
2838,2838,2838,2839,Fri Aug  6 21:50:55 2021,2582592,CAR,2838,2582592,4228,PC4F78F1B,2838,,
2839,2839,2839,2840,Tue Aug  3 08:22:10 2021,642392,CAR,2839,642392,4402,PC85224D1,2839,,
2840,2840,2840,2841,Fri Jul 30 19:11:34 2021,9922801,CAR,2840,9922801,4216,PC53B475D,2840,,
2841,2841,2841,2842,Wed Aug  4 04:29:34 2021,8960575,TRUCK,2841,8960575,4331,PC47300D9,2841,,
2842,2842,2842,2843,Sun Aug 15 21:35:54 2021,5184513,CAR,2842,5184513,4402,PC85224D1,2842,,
2843,2843,2843,2844,Wed Aug 18 15:21:37 2021,4599731,VAN,2843,4599731,4046,PCAC345FD,2843,,
2844,2844,2844,2845,Tue Aug 17 02:26:19 2021,7868102,CAR,2844,7868102,4926,PCCBCFEDE,2844,,
2845,2845,2845,2846,Mon Aug  2 00:04:44 2021,5516399,CAR,2845,5516399,4283,PC953B572,2845,,
2846,2846,2846,2847,Thu Aug 12 07:33:24 2021,2647112,VAN,2846,2647112,4275,PC1DA31F7,2846,,
2847,2847,2847,2848,Fri Aug 13 08:48:30 2021,7287156,TRUCK,2847,7287156,4564,PC29D136F,2847,,
2848,2848,2848,2849,Thu Aug 12 01:06:52 2021,8805942,CAR,2848,8805942,4841,PCE45DE8D,2848,,
2849,2849,2849,2850,Sun Aug 22 12:27:30 2021,9932368,CAR,2849,9932368,4975,PC818101A,2849,,
2850,2850,2850,2851,Wed Aug 11 14:25:54 2021,8494078,CAR,2850,8494078,4306,PC5D6563A,2850,,
2851,2851,2851,2852,Thu Aug  5 00:24:44 2021,595305,CAR,2851,595305,4349,PC5AB6779,2851,,
2852,2852,2852,2853,Tue Aug  3 04:31:23 2021,5969448,TRUCK,2852,5969448,5006,PC7A260F1,2852,,
2853,2853,2853,2854,Thu Aug 12 00:04:07 2021,1720106,CAR,2853,1720106,4050,PC822E359,2853,,
2854,2854,2854,2855,Fri Aug 20 08:21:38 2021,1979691,CAR,2854,1979691,4016,PCCD7399B,2854,,
2855,2855,2855,2856,Sun Aug 15 21:02:49 2021,5112428,CAR,2855,5112428,4963,PC704EF75,2855,,
2856,2856,2856,2857,Mon Aug  9 16:50:22 2021,9870017,CAR,2856,9870017,4901,PCE32D2F9,2856,,
2857,2857,2857,2858,Sat Aug  7 12:57:38 2021,187946,CAR,2857,187946,4910,PC75BC2DF,2857,,
2858,2858,2858,2859,Fri Aug 13 23:52:48 2021,9210479,CAR,2858,9210479,4902,PC425C6EC,2858,,
2859,2859,2859,2860,Sat Aug  7 14:50:37 2021,7608023,TRUCK,2859,7608023,4838,PCEECD973,2859,,
2860,2860,2860,2861,Sat Aug 21 22:06:21 2021,7906992,CAR,2860,7906992,4124,PC3338D42,2860,,
2861,2861,2861,2862,Sun Aug 22 08:43:38 2021,1820740,CAR,2861,1820740,4133,PC30FC453,2861,,
2862,2862,2862,2863,Wed Aug 18 10:24:48 2021,8119310,CAR,2862,8119310,4907,PCCEEF65A,2862,,
2863,2863,2863,2864,Mon Aug  9 02:56:45 2021,9398897,VAN,2863,9398897,4426,PCC0E943C,2863,,
2864,2864,2864,2865,Wed Aug 11 03:15:15 2021,4259801,VAN,2864,4259801,4119,PC9EBEDB5,2864,,
2865,2865,2865,2866,Thu Aug  5 01:04:22 2021,4398365,CAR,2865,4398365,4115,PCF5D4B0A,2865,,
2866,2866,2866,2867,Mon Aug 16 00:23:30 2021,4388357,CAR,2866,4388357,4119,PC9EBEDB5,2866,,
2867,2867,2867,2868,Sun Aug 22 03:24:44 2021,9955496,CAR,2867,9955496,4057,PC4B0DCD2,2867,,
2868,2868,2868,2869,Thu Aug 19 11:43:06 2021,651548,CAR,2868,651548,4007,PCDF9F773,2868,,
2869,2869,2869,2870,Fri Aug  6 03:33:37 2021,8056394,CAR,2869,8056394,4781,PC0D83A1E,2869,,
2870,2870,2870,2871,Tue Aug 17 03:20:45 2021,2211603,VAN,2870,2211603,4566,PC637A425,2870,,
2871,2871,2871,2872,Thu Jul 29 13:36:38 2021,1605620,CAR,2871,1605620,4039,PC73BE1E2,2871,,
2872,2872,2872,2873,Mon Aug 16 23:39:54 2021,5425988,CAR,2872,5425988,4068,PC55432DA,2872,,
2873,2873,2873,2874,Fri Aug 20 15:02:07 2021,267009,VAN,2873,267009,4488,PC19D06B0,2873,,
2874,2874,2874,2875,Sat Aug  7 15:21:16 2021,8487780,CAR,2874,8487780,4762,PC1A3D20B,2874,,
2875,2875,2875,2876,Thu Aug 12 10:05:20 2021,1376788,CAR,2875,1376788,4637,PCE9C770E,2875,,
2876,2876,2876,2877,Sat Aug 21 21:13:00 2021,8486928,CAR,2876,8486928,4623,PCAA67227,2876,,
2877,2877,2877,2878,Tue Aug 17 07:04:33 2021,831732,CAR,2877,831732,4030,PCA8A9AA8,2877,,
2878,2878,2878,2879,Sun Aug  8 20:23:43 2021,1878798,CAR,2878,1878798,4978,PCF0B5E85,2878,,
2879,2879,2879,2880,Tue Aug 10 02:15:23 2021,2200855,CAR,2879,2200855,4579,PC926F0A9,2879,,
2880,2880,2880,2881,Mon Aug 16 03:18:12 2021,7261898,TRUCK,2880,7261898,4998,PCD9C5406,2880,,
2881,2881,2881,2882,Mon Aug  9 01:36:45 2021,2156552,CAR,2881,2156552,4268,PC6CC51DA,2881,,
2882,2882,2882,2883,Wed Aug 11 18:32:09 2021,7787489,CAR,2882,7787489,4878,PC08F56A1,2882,,
2883,2883,2883,2884,Thu Aug  5 11:06:22 2021,273188,CAR,2883,273188,4075,PC2125618,2883,,
2884,2884,2884,2885,Sat Jul 31 09:16:01 2021,9730773,CAR,2884,9730773,4669,PC36675CE,2884,,
2885,2885,2885,2886,Sat Aug 21 14:48:41 2021,9280057,TRUCK,2885,9280057,4324,PC9C3D708,2885,,
2886,2886,2886,2887,Wed Aug 18 04:06:47 2021,9759910,CAR,2886,9759910,4894,PCDADB8C6,2886,,
2887,2887,2887,2888,Thu Aug 12 18:47:04 2021,3109388,CAR,2887,3109388,4611,PC2EBEAB9,2887,,
2888,2888,2888,2889,Mon Aug  9 10:52:53 2021,687719,VAN,2888,687719,4557,PC6C80A46,2888,,
2889,2889,2889,2890,Sun Aug  1 03:58:39 2021,2868207,CAR,2889,2868207,4604,PC0553E32,2889,,
2890,2890,2890,2891,Sat Jul 31 00:24:00 2021,3843033,VAN,2890,3843033,4813,PCACF7982,2890,,
2891,2891,2891,2892,Sun Aug 15 03:47:08 2021,3999326,CAR,2891,3999326,4564,PC29D136F,2891,,
2892,2892,2892,2893,Sat Aug  7 06:53:35 2021,3752633,CAR,2892,3752633,4985,PCCA71D2C,2892,,
2893,2893,2893,2894,Sun Aug 15 17:06:54 2021,5999828,CAR,2893,5999828,4993,PC0F0AB4E,2893,,
2894,2894,2894,2895,Sun Aug  8 00:34:08 2021,3628767,CAR,2894,3628767,4473,PC51FDD60,2894,,
2895,2895,2895,2896,Thu Jul 29 14:13:00 2021,5838867,CAR,2895,5838867,4395,PC6F25DF0,2895,,
2896,2896,2896,2897,Fri Aug 20 22:57:29 2021,669022,TRUCK,2896,669022,4789,PCBE8B2AB,2896,,
2897,2897,2897,2898,Fri Aug  6 19:53:04 2021,3461467,CAR,2897,3461467,4070,PCEECA8B2,2897,,
2898,2898,2898,2899,Mon Aug  9 02:17:10 2021,1720666,TRUCK,2898,1720666,5000,PCFE7F7FE,2898,,
2899,2899,2899,2900,Wed Aug 11 21:37:00 2021,7401182,CAR,2899,7401182,4887,PC81776BA,2899,,
2900,2900,2900,2901,Sat Aug 14 12:25:49 2021,5255067,CAR,2900,5255067,4011,PC680DEC6,2900,,
2901,2901,2901,2902,Wed Aug 11 15:01:42 2021,3305060,CAR,2901,3305060,4845,PCEEC0DB3,2901,,
2902,2902,2902,2903,Sat Aug  7 11:12:16 2021,929460,CAR,2902,929460,4251,PCB30E45F,2902,,
2903,2903,2903,2904,Mon Aug 16 16:37:28 2021,3546229,CAR,2903,3546229,4949,PC86E9EB7,2903,,
2904,2904,2904,2905,Sun Aug  8 22:30:45 2021,6217377,CAR,2904,6217377,4430,PC52EA95D,2904,,
2905,2905,2905,2906,Sun Aug  1 11:22:12 2021,6919079,CAR,2905,6919079,4308,PC94E7A96,2905,,
2906,2906,2906,2907,Sun Aug  1 09:23:54 2021,8627108,CAR,2906,8627108,4559,PC93AAEC9,2906,,
2907,2907,2907,2908,Tue Aug 10 20:12:38 2021,5626312,CAR,2907,5626312,4092,PC40C2E00,2907,,
2908,2908,2908,2909,Sat Aug 21 01:02:29 2021,9106993,CAR,2908,9106993,4738,PC06E9A80,2908,,
2909,2909,2909,2910,Tue Aug  3 12:31:33 2021,9672787,CAR,2909,9672787,4538,PCDE5402C,2909,,
2910,2910,2910,2911,Sat Aug  7 22:45:08 2021,224884,VAN,2910,224884,4024,PC91E3A87,2910,,
2911,2911,2911,2912,Wed Aug 11 00:16:13 2021,5241020,VAN,2911,5241020,4586,PC4A40D50,2911,,
2912,2912,2912,2913,Wed Aug 11 19:45:27 2021,781918,CAR,2912,781918,4411,PC3AA93E6,2912,,
2913,2913,2913,2914,Sat Aug  7 18:17:42 2021,9713755,CAR,2913,9713755,4783,PC9889263,2913,,
2914,2914,2914,2915,Mon Aug 16 13:00:31 2021,5170251,CAR,2914,5170251,4502,PCB2CC82C,2914,,
2915,2915,2915,2916,Fri Aug  6 21:57:24 2021,357895,CAR,2915,357895,4754,PC99AE725,2915,,
2916,2916,2916,2917,Sun Aug 22 12:23:55 2021,8292026,VAN,2916,8292026,4452,PC8C7C5D7,2916,,
2917,2917,2917,2918,Sun Aug  8 19:06:40 2021,6811083,CAR,2917,6811083,4975,PC818101A,2917,,
2918,2918,2918,2919,Fri Aug  6 20:44:08 2021,6131327,VAN,2918,6131327,4138,PC79E328A,2918,,
2919,2919,2919,2920,Sat Aug 14 10:17:52 2021,5008679,TRUCK,2919,5008679,4892,PC7AA5B2F,2919,,
2920,2920,2920,2921,Wed Aug 11 06:49:25 2021,4848191,TRUCK,2920,4848191,4823,PC89A3BCF,2920,,
2921,2921,2921,2922,Fri Aug  6 01:04:34 2021,791157,CAR,2921,791157,4978,PCF0B5E85,2921,,
2922,2922,2922,2923,Sat Jul 31 01:11:48 2021,3501067,TRUCK,2922,3501067,4714,PC9B747F8,2922,,
2923,2923,2923,2924,Wed Aug  4 04:06:20 2021,2571468,TRUCK,2923,2571468,4393,PC93CE517,2923,,
2924,2924,2924,2925,Sat Aug 14 14:45:34 2021,4881293,CAR,2924,4881293,4877,PC155D90A,2924,,
2925,2925,2925,2926,Thu Aug 19 02:30:09 2021,3729824,CAR,2925,3729824,4687,PC52E7369,2925,,
2926,2926,2926,2927,Tue Aug 10 23:32:10 2021,8780569,CAR,2926,8780569,4718,PC81E83B9,2926,,
2927,2927,2927,2928,Tue Aug 10 23:51:09 2021,5122968,CAR,2927,5122968,4027,PCE7A4F34,2927,,
2928,2928,2928,2929,Thu Aug  5 13:35:34 2021,9291683,CAR,2928,9291683,4962,PCF858E11,2928,,
2929,2929,2929,2930,Sat Aug 21 02:30:56 2021,6287933,CAR,2929,6287933,4665,PCF63C15F,2929,,
2930,2930,2930,2931,Sun Aug 22 17:05:06 2021,208607,TRUCK,2930,208607,4728,PC07BF95F,2930,,
2931,2931,2931,2932,Wed Aug 18 21:13:00 2021,5301333,CAR,2931,5301333,4018,PCCB2657A,2931,,
2932,2932,2932,2933,Fri Jul 30 11:34:03 2021,8728781,CAR,2932,8728781,4904,PC36C6441,2932,,
2933,2933,2933,2934,Fri Aug 13 05:17:39 2021,550414,CAR,2933,550414,4228,PC4F78F1B,2933,,
2934,2934,2934,2935,Fri Aug 13 02:53:31 2021,8386973,TRUCK,2934,8386973,4785,PC787D664,2934,,
